program,fractal,degree,constant_real,constant_imag,radius,max_iterations,horizontal_samples,vertical_samples,lower_real,lower_imag,upper_real,upper_imag,runtime,threads,grid_size
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.906184,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000013,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000052,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000218,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000876,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.003523,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.013521,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.052375,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.212553,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.842486,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,3.316826,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,13.228182,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000544,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.050868,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,5.047792,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,4.936151,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000018,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000052,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000218,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000877,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.003406,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.013754,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.052803,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.220058,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.846163,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,3.377893,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,13.271385,2,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000430,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039890,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.874955,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.874893,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000047,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000174,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000696,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002715,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010736,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.041703,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.166031,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.653968,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.659035,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.584488,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000428,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039705,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.849861,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.835668,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000043,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000173,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000690,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002683,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010511,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.042749,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.169040,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.644875,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.585550,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.278507,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000423,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039213,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.818893,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.817576,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000043,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000175,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000688,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002674,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010437,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.041030,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.162140,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.651745,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.568380,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.426215,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000425,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039215,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.815996,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.815947,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000044,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000175,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000695,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002673,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010444,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.041088,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.162404,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.646463,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.588879,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.440177,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000425,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039198,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.817431,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.819924,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000011,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000048,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000174,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000692,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002679,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010436,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.041109,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.163167,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.645820,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.572700,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.258197,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000429,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039493,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.822052,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.820699,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000049,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000176,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000688,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002687,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010622,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.041293,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.163070,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.650482,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.604591,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.259994,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000421,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039219,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.815214,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.835178,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000013,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000043,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000172,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000692,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002670,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010467,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.040963,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.162082,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.645016,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.633824,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.238755,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000432,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039212,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.819612,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.817626,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000011,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000043,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000174,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000688,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002673,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010467,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.041212,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.164098,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.651126,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.590160,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.437837,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000427,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039702,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.886515,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.927242,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000044,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000183,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000712,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002714,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010720,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.042724,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.167210,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.666006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.692702,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.527347,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000006,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000425,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.039583,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.856989,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.850501,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16,16,-2.000000,-2.000000,2.000000,2.000000,0.000012,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,32,32,-2.000000,-2.000000,2.000000,2.000000,0.000046,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,64,64,-2.000000,-2.000000,2.000000,2.000000,0.000177,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,128,128,-2.000000,-2.000000,2.000000,2.000000,0.000696,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,256,256,-2.000000,-2.000000,2.000000,2.000000,0.002692,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,512,512,-2.000000,-2.000000,2.000000,2.000000,0.010564,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1024,1024,-2.000000,-2.000000,2.000000,2.000000,0.041370,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,2048,2048,-2.000000,-2.000000,2.000000,2.000000,0.163699,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,4096,4096,-2.000000,-2.000000,2.000000,2.000000,0.649521,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,8192,8192,-2.000000,-2.000000,2.000000,2.000000,2.591478,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,16384,16384,-2.000000,-2.000000,2.000000,2.000000,10.431315,3,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10,10,-2.000000,-2.000000,2.000000,2.000000,0.000005,4,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,100,100,-2.000000,-2.000000,2.000000,2.000000,0.000352,4,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,1000,1000,-2.000000,-2.000000,2.000000,2.000000,0.033036,4,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.200108,4,1
build/shared-fractals,tricorn,2.000000,0.000000,0.000000,2.000000,25,10000,10000,-2.000000,-2.000000,2.000000,2.000000,3.198138,4,1
